442;0.606726667511574;1;0;-1.6092745065689087;2.8844597339630127;3.2129483222961426;0.034632813185453415;-0.062075771391391754;-0.0691450983285904;0.0;0.0;0.0
443;0.6067280564004629;1;0;-1.6530463695526123;2.8347017765045166;3.21517014503479;-0.3670085072517395;-0.41828587651252747;0.017907336354255676;-0.037377502769231796;-0.060618557035923004;-0.010145638138055801
444;0.6067294452893519;1;0;-1.683605670928955;2.790168285369873;3.218691349029541;-0.3123309910297394;-0.3993048071861267;0.022903069853782654;-0.021813318133354187;-0.05353609472513199;-0.008548693731427193
445;0.6067308341782407;1;0;-1.8910404443740845;2.537245273590088;3.3022708892822266;-0.8256924152374268;-1.0238401889801025;0.25886744260787964;-0.23903168737888336;-0.3298054039478302;0.05977693200111389
446;0.6067322230671296;1;0;-1.9678370952606201;2.421984910964966;3.315263509750366;-0.7842986583709717;-1.044864535331726;0.20792923867702484;-0.1553206741809845;-0.3391891419887543;-0.021914005279541016
447;0.6067336119560185;1;0;-2.094348907470703;2.303687810897827;3.2885096073150635;-0.8745532035827637;-1.0714287757873535;0.07895468175411224;-0.22022832930088043;-0.3451327085494995;-0.15697085857391357
448;0.6067350008449074;1;0;-2.1663784980773926;2.2001967430114746;3.283512592315674;-0.8087692856788635;-1.0309582948684692;0.036223404109478;-0.09700276702642441;-0.2238883227109909;-0.17194049060344696
449;0.6067363897337963;1;0;-2.156874418258667;2.2911269664764404;3.2241172790527344;-0.5145815014839172;-0.45674341917037964;-0.10987120866775513;0.32723474502563477;0.5963485240936279;-0.29262813925743103
450;0.6067377786226852;1;0;-2.1852920055389404;2.3286218643188477;3.155470609664917;-0.37591564655303955;-0.12401381134986877;-0.27986690402030945;0.46776002645492554;0.9500652551651001;-0.4585563540458679
451;0.6067391675115741;1;0;-2.2176620960235596;2.472236156463623;3.031200647354126;-0.2806181311607361;0.4358689785003662;-0.5828850865364075;0.5239540934562683;1.5184884071350098;-0.7678154110908508
